3.176000e+03  2.541224e+11
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
inf  1.0
