     50.042368	      2.453755
     50.047517	      2.405618
     50.052571	      2.357508
     50.057527	      2.309425
     50.062387	      2.261369
     50.067151	      2.213342
     50.071819	      2.165342
     50.076391	      2.117370
     50.080868	      2.069427
     50.085249	      2.021512
     50.089535	      1.973626
     50.093726	      1.925770
     50.097822	      1.877942
     50.101823	      1.830144
     50.105730	      1.782377
     50.109543	      1.734639
     50.113262	      1.686931
     50.116886	      1.639254
     50.120417	      1.591607
     50.123855	      1.543992
     50.127200	      1.496407
     50.130451	      1.448854
     50.133610	      1.401333
     50.136675	      1.353843
     50.139649	      1.306386
     50.142530	      1.258960
     50.145319	      1.211567
     50.148016	      1.164213
     50.150622	      1.116886
     50.153136	      1.069592
     50.155559	      1.022331
     50.157891	      0.975104
     50.160132	      0.927910
     50.162283	      0.880750
     50.164343	      0.833625
     50.166313	      0.786533
     50.168193	      0.739477
     50.169983	      0.692455
     50.171683	      0.645468
     50.173294	      0.598516
     50.174816	      0.551600
     50.176249	      0.504719
     50.177594	      0.457874
     50.178850	      0.411065
     50.180017	      0.364292
     50.181096	      0.317556
     50.182088	      0.270856
     50.182991	      0.224192
     50.183808	      0.177566
     50.184537	      0.130977
     50.185179	      0.084425
     50.185734	      0.037910
     50.186202	     -0.008566
     50.186584	     -0.055005
     50.186880	     -0.101406
     50.187090	     -0.147768
     50.187214	     -0.194092
     50.187252	     -0.240378
     50.187205	     -0.286625
     50.187073	     -0.332832
     50.186856	     -0.379001
     50.186554	     -0.425130
     50.186168	     -0.471220
     50.185698	     -0.517270
     50.185143	     -0.563280
     50.184505	     -0.609250
     50.183783	     -0.655180
     50.182978	     -0.701064
     50.182089	     -0.746913
     50.181118	     -0.792721
     50.180063	     -0.838489
     50.178926	     -0.884215
     50.177707	     -0.929900
     50.176406	     -0.975544
     50.175023	     -1.021147
     50.173558	     -1.066707
     50.172012	     -1.112226
     50.170384	     -1.157703
     50.168676	     -1.203137
     50.166886	     -1.248530
     50.165016	     -1.293879
