	
9.0	3.95690261489
9.02	3.87174119733
9.04	3.78776218164
9.06	3.70495977971
9.08	3.62332438421
9.1	3.54287042807
9.12	3.46358799776
9.14	3.38547521364
9.16	3.30852492575
9.18	3.23274190217
9.2	3.15811997083
9.22	3.08466650381
9.24	3.01236245365
9.26	2.94122376425
9.28	2.87123289416
9.3	2.80239443173
9.32	2.73470142264
9.34	2.66815085119
9.36	2.60274583848
9.38	2.53847308005
9.4	2.4753350105
9.42	2.41332760528
9.44	2.35244208657
9.46	2.2926798455
9.48	2.23403040178
9.5	2.17649074816
9.52	2.12005959288
9.54	2.06472701597
9.56	2.01049100091
9.58	1.95734405511
9.6	1.90528026269
9.62	1.85429299276
9.64	1.80437727506
9.66	1.75552622539
9.68	1.70773321401
9.7	1.66099256772
9.72	1.61529831319
9.74	1.57064484717
9.76	1.5270270672
9.78	1.48444123802
9.8	1.44288658455
9.82	1.40235893881
9.84	1.36286357536
9.86	1.32441090868
9.88	1.28701646484
9.9	1.25071097387
9.92	1.21555353011
9.94	1.18164987574
9.96	1.14919850713
9.98	1.11860310981
10.0	1.09077203967
10.02	1.06792780522
10.04	1.05522019079
10.06	1.05889879577
10.08	1.07692789162
10.1	1.10268548416
10.12	1.13245723868
10.14	1.16474921912
10.16	1.19893643675
10.18	1.23474257831
10.2	1.27203602634
10.22	1.31075025117
10.24	1.3508662817
10.26	1.3923788226
10.28	1.4352971554
10.3	1.47963501299
10.32	1.52541993328
10.34	1.57267131908
10.36	1.62142239429
10.38	1.67170241416
10.4	1.72353726676
10.42	1.77696297521
10.44	1.83201275927
10.46	1.8887205474
10.48	1.94712359615
10.5	2.0072515389
10.52	2.06914249366
10.54	2.13283056825
10.56	2.19835339184
10.58	2.26575258176
10.6	2.33505699737
10.62	2.40630206232
10.64	2.47953404859
10.66	2.55477729636
10.68	2.6320839105
10.7	2.71148593886
10.72	2.79301828839
10.74	2.87671831636
10.76	2.9626358868
10.78	3.05079482714
10.8	3.14124976734
10.82	3.23402350752
10.84	3.32916796491
10.86	3.4267142004
10.88	3.5267057661
10.9	3.62918858246
10.92	3.73419336814
10.94	3.84175316516
10.96	3.95193774825
10.98	4.06475493633
